Date/Time,Electricity:Facility [J](Hourly) 
 07/12  22:00:00,3534156929.764673 
 07/12  23:00:00,3531950096.7414017 
 07/12  24:00:00,3244843122.089546 
 07/13  01:00:00,3251025565.1513066 
 07/13  02:00:00,3342025920.5824394 
 07/13  03:00:00,3129033526.632598 
 07/13  04:00:00,3558871832.0345306 
 07/13  05:00:00,3560959617.122187 
 07/13  06:00:00,4381401638.422728 
 07/13  07:00:00,4436279495.128704 
 07/13  08:00:00,5923506140.810968 
 07/13  09:00:00,5847947436.581716 
 07/13  10:00:00,5826082832.692791 
 07/13  11:00:00,5933314749.12562 
 07/13  12:00:00,5665059823.155333 
 07/13  13:00:00,5967624629.683021 
 07/13  14:00:00,6015777274.901764 
 07/13  15:00:00,6052291918.331426 
 07/13  16:00:00,6118184006.107148 
 07/13  17:00:00,4930710525.00983 
 07/13  18:00:00,4415133717.793543 
 07/13  19:00:00,4348695389.136988 
 07/13  20:00:00,4293884285.172211 
 07/13  21:00:00,4208683575.1374955 
 07/13  22:00:00,3120457960.69972 
 07/13  23:00:00,2966108267.687313 
 07/13  24:00:00,2864833193.3764696 
 07/14  01:00:00,2801451124.1071982 
 07/14  02:00:00,2888020459.669057 
 07/14  03:00:00,2823217137.4185667 
 07/14  04:00:00,3434262334.357711 
 07/14  05:00:00,3653957015.095879 
 07/14  06:00:00,4408727906.105026 
 07/14  07:00:00,4543970533.986175 
 07/14  08:00:00,5988741666.009448 
 07/14  09:00:00,5914525527.527991 
 07/14  10:00:00,5803612159.730133 
 07/14  11:00:00,5879022346.308979 
 07/14  12:00:00,5640143149.683473 
 07/14  13:00:00,5913732571.634168 
 07/14  14:00:00,5874515993.669662 
 07/14  15:00:00,5998419725.210989 
 07/14  16:00:00,6205304848.176306 
 07/14  17:00:00,5098070423.410563 
 07/14  18:00:00,4618971695.347262 
 07/14  19:00:00,4521941264.6178 
 07/14  20:00:00,4455998178.08095 
 07/14  21:00:00,4276545509.621037 
 07/14  22:00:00,3143398768.057531 
 07/14  23:00:00,2985794714.9770164 
 07/14  24:00:00,2769947258.4947004 
 07/15  01:00:00,2740727044.8181224 
 07/15  02:00:00,2737208984.2886543 
 07/15  03:00:00,2748878984.1088767 
 07/15  04:00:00,3292442490.1499057 
 07/15  05:00:00,3505220059.0785904 
 07/15  06:00:00,4355782362.161801 
 07/15  07:00:00,4164243953.968899 
 07/15  08:00:00,4613832956.836028 
 07/15  09:00:00,4529852949.788252 
 07/15  10:00:00,4457075694.755855 
 07/15  11:00:00,4589596476.737545 
 07/15  12:00:00,4294040794.265965 
 07/15  13:00:00,4390163269.376509 
 07/15  14:00:00,4411557671.500881 
 07/15  15:00:00,4483246347.468151 
 07/15  16:00:00,4639279429.197979 
 07/15  17:00:00,4069592436.19832 
 07/15  18:00:00,3711325294.3423243 
 07/15  19:00:00,3591836362.2542386 
 07/15  20:00:00,3737923218.765749 
 07/15  21:00:00,3477291737.351674 
 07/15  22:00:00,3446229557.12151 
 07/15  23:00:00,3313898470.226553 
 07/15  24:00:00,3290310590.673085 
 07/16  01:00:00,3206608477.7336864 
 07/16  02:00:00,3319715571.420356 
 07/16  03:00:00,3337196808.845506 
 07/16  04:00:00,3236992674.777169 
 07/16  05:00:00,3257551384.552187 
 07/16  06:00:00,3596850841.489765 
 07/16  07:00:00,3598800219.465561 
 07/16  08:00:00,3844482166.7358494 
 07/16  09:00:00,3681345163.1990695 
 07/16  10:00:00,3630788546.5198193 
 07/16  11:00:00,3524725576.175888 
 07/16  12:00:00,3737544290.651083 
 07/16  13:00:00,3664814379.566745 
 07/16  14:00:00,3676321597.58865 
 07/16  15:00:00,3474211478.074611 
 07/16  16:00:00,3616888935.087413 
 07/16  17:00:00,3573107279.810086 
 07/16  18:00:00,3608780423.645065 
 07/16  19:00:00,3521974793.6326437 
 07/16  20:00:00,3736811306.064052 
 07/16  21:00:00,3560336266.716408 
 07/16  22:00:00,3519433515.023052 
 07/16  23:00:00,3370023538.3615785 
 07/16  24:00:00,3492993774.4924164 
 07/17  01:00:00,3433001241.752713 
 07/17  02:00:00,3377006645.5134287 
 07/17  03:00:00,3277046254.137938 
 07/17  04:00:00,3559332997.4481964 
 07/17  05:00:00,3521620454.117356 
 07/17  06:00:00,4521968402.152359 
 07/17  07:00:00,4667833106.90176 
 07/17  08:00:00,6162924834.311614 
 07/17  09:00:00,6111264321.519178 
 07/17  10:00:00,6080159091.823994 
 07/17  11:00:00,6224615839.649664 
 07/17  12:00:00,5887161881.355203 
 07/17  13:00:00,6250115668.0201235 
 07/17  14:00:00,6282728754.925472 
 07/17  15:00:00,6353647123.670578 
 07/17  16:00:00,6550046785.111898 
 07/17  17:00:00,5352814763.58527 
 07/17  18:00:00,4883002400.889669 
 07/17  19:00:00,4754968581.634886 
 07/17  20:00:00,4691129777.056526 
 07/17  21:00:00,4562453655.996481 
 07/17  22:00:00,3195549483.543052 
 07/17  23:00:00,3492336564.741403 
 07/17  24:00:00,3323592719.784826 
 07/18  01:00:00,3014062541.0308714 
 07/18  02:00:00,3294347206.2979136 
 07/18  03:00:00,3034796191.4396424 
 07/18  04:00:00,3656795361.200276 
 07/18  05:00:00,3702428569.588046 
 07/18  06:00:00,4569144032.3772135 
 07/18  07:00:00,4672837637.890242 
 07/18  08:00:00,6279791032.928367 
 07/18  09:00:00,6241829005.085027 
 07/18  10:00:00,6116933184.871249 
 07/18  11:00:00,6239632895.577356 
 07/18  12:00:00,5909894461.514069 
 07/18  13:00:00,6289253355.650252 
 07/18  14:00:00,6269043381.054992 
 07/18  15:00:00,6243511020.748356 
 07/18  16:00:00,6420817060.769682 
 07/18  17:00:00,5344888902.688753 
 07/18  18:00:00,4881393709.585361 
 07/18  19:00:00,4653309166.142651 
 07/18  20:00:00,4519627120.526334 
 07/18  21:00:00,4393058037.4544115 
 07/18  22:00:00,3167848411.566223 
 07/18  23:00:00,3101560798.4650536 
 07/18  24:00:00,2953540869.246667 
 07/19  01:00:00,2908821507.479037 
 07/19  02:00:00,2866453917.997083 
 07/19  03:00:00,2900079864.427003 
 07/19  04:00:00,3593382657.43293 
 07/19  05:00:00,3601955266.1873345 
 07/19  06:00:00,4489312449.3775625 
 07/19  07:00:00,4571801978.00907 
 07/19  08:00:00,6075999696.247852 
 07/19  09:00:00,6138273711.499632 
 07/19  10:00:00,6104469657.65016 
 07/19  11:00:00,6271273866.564474 
 07/19  12:00:00,6020810602.390196 
 07/19  13:00:00,6393884898.44626 
 07/19  14:00:00,6427577050.459892 
 07/19  15:00:00,6538142167.460653 
 07/19  16:00:00,6704651111.651474 
 07/19  17:00:00,5471249102.620979 
 07/19  18:00:00,4969398580.249378 
 07/19  19:00:00,4797741659.767704 
 07/19  20:00:00,4684111910.090184 
 07/19  21:00:00,4531454946.769488 
 07/19  22:00:00,3507110792.4708548 
 07/19  23:00:00,3503054653.066075 
 07/19  24:00:00,3390438909.789752 
 07/20  01:00:00,3364623693.566739 
 07/20  02:00:00,3343511319.1260853 
 07/20  03:00:00,3342947795.4108005 
 07/20  04:00:00,3524027171.657632 
 07/20  05:00:00,3544943735.0528507 
 07/20  06:00:00,4407463864.044291 
 07/20  07:00:00,4563123706.739727 
 07/20  08:00:00,6012978444.604476 
 07/20  09:00:00,5940022007.107841 
 07/20  10:00:00,5834050886.703153 
 07/20  11:00:00,5941474825.003759 
 07/20  12:00:00,5627006443.798086 
 07/20  13:00:00,5984579783.877387 
 07/20  14:00:00,6057793034.5467825 
 07/20  15:00:00,6146461725.647894 
 07/20  16:00:00,6357407058.004473 
 07/20  17:00:00,5250436819.77751 
 07/20  18:00:00,4812227311.766186 
 07/20  19:00:00,4701617888.543312 
 07/20  20:00:00,4629237983.941755 
 07/20  21:00:00,4468145908.947751 
 07/20  22:00:00,3154065788.708503 
 07/20  23:00:00,3051574912.0192494 
 07/20  24:00:00,2911449141.8708525 
 07/21  01:00:00,2873170366.2171173 
 07/21  02:00:00,2992083218.853722 
 07/21  03:00:00,2872925132.012294 
 07/21  04:00:00,3598912682.2284293 
 07/21  05:00:00,3596837743.341236 
 07/21  06:00:00,4490617545.572852 
 07/21  07:00:00,4584457075.449825 
 07/21  08:00:00,6066057913.357296 
 07/21  09:00:00,6043354179.045222 
 07/21  10:00:00,5947957992.29355 
 07/21  11:00:00,6037892466.6972 
 07/21  12:00:00,5784241480.957266 
 07/21  13:00:00,6067821042.985762 
 07/21  14:00:00,6017454666.1549425 
 07/21  15:00:00,5975936864.549229 
 07/21  16:00:00,6074799312.214696 
 07/21  17:00:00,5015487810.356353 
 07/21  18:00:00,4594565613.134433 
 07/21  19:00:00,4438187358.137561 
 07/21  20:00:00,4420931941.9536295 
 07/21  21:00:00,4279791823.768806 
 07/21  22:00:00,3119570121.772492 
 07/21  23:00:00,2964964797.113548 
 07/21  24:00:00,2753939675.54552 
 07/22  01:00:00,2724537022.546971 
 07/22  02:00:00,2720827591.088195 
 07/22  03:00:00,2735373239.1583614 
 07/22  04:00:00,3242782799.675602 
 07/22  05:00:00,3429898429.969458 
 07/22  06:00:00,4263301500.8097444 
 07/22  07:00:00,4192562582.959118 
 07/22  08:00:00,4499805827.745073 
 07/22  09:00:00,4491781267.142838 
 07/22  10:00:00,4386673282.305624 
 07/22  11:00:00,4425785999.921341 
 07/22  12:00:00,4097717699.3786674 
 07/22  13:00:00,4179810137.9421763 
 07/22  14:00:00,4181044553.799822 
 07/22  15:00:00,4244269432.261927 
 07/22  16:00:00,4385150743.066132 
 07/22  17:00:00,3887695596.877571 
 07/22  18:00:00,3120164253.2557497 
 07/22  19:00:00,2960743635.2312217 
 07/22  20:00:00,3011099321.427579 
 07/22  21:00:00,2984624945.484703 
 07/22  22:00:00,2866977394.10221 
 07/22  23:00:00,2850348547.63279 
 07/22  24:00:00,2747650978.65636 
 07/23  01:00:00,2778682774.5370994 
 07/23  02:00:00,2740323160.5137825 
 07/23  03:00:00,2769589524.2884912 
 07/23  04:00:00,2733274948.006967 
 07/23  05:00:00,2844629492.408108 
 07/23  06:00:00,3103885266.3032064 
 07/23  07:00:00,3385231527.018049 
 07/23  08:00:00,3541648923.8709087 
 07/23  09:00:00,3674327023.0324745 
 07/23  10:00:00,3468134505.886886 
 07/23  11:00:00,3625750083.7603865 
 07/23  12:00:00,3546493476.635869 
 07/23  13:00:00,3677017281.1504927 
 07/23  14:00:00,3604005290.3032045 
 07/23  15:00:00,3741247313.20372 
 07/23  16:00:00,3819733768.2285686 
 07/23  17:00:00,3927491290.9159055 
 07/23  18:00:00,3706015813.738755 
 07/23  19:00:00,3677483565.2507286 
 07/23  20:00:00,3652309243.804325 
 07/23  21:00:00,3653469587.6508684 
 07/23  22:00:00,3459069250.9447603 
 07/23  23:00:00,3356290438.119573 
 07/23  24:00:00,3165449718.577003 
 07/24  01:00:00,3334994623.0925035 
 07/24  02:00:00,3313172481.417232 
 07/24  03:00:00,3288716136.0770564 
 07/24  04:00:00,3461384232.1894507 
 07/24  05:00:00,3721223687.6741443 
 07/24  06:00:00,4561469413.195761 
 07/24  07:00:00,4663489289.856606 
 07/24  08:00:00,6154815490.659084 
 07/24  09:00:00,6096767483.871294 
 07/24  10:00:00,5984601460.375222 
 07/24  11:00:00,6102741338.876262 
 07/24  12:00:00,5838626007.943625 
 07/24  13:00:00,6206562115.309922 
 07/24  14:00:00,6275237040.007372 
 07/24  15:00:00,6417745073.845791 
 07/24  16:00:00,6666852106.7333975 
 07/24  17:00:00,5533129829.121488 
 07/24  18:00:00,5048608596.829479 
 07/24  19:00:00,4811843111.1559925 
 07/24  20:00:00,4908769136.221991 
 07/24  21:00:00,4742566726.780397 
 07/24  22:00:00,3500640743.8788257 
 07/24  23:00:00,3549075648.404127 
 07/24  24:00:00,3311172656.8144836 
 07/25  01:00:00,3388898389.8257885 
 07/25  02:00:00,3386186926.096222 
 07/25  03:00:00,3359068415.06505 
 07/25  04:00:00,3512139114.857752 
 07/25  05:00:00,3699487019.943698 
 07/25  06:00:00,4486866719.274358 
 07/25  07:00:00,4586204973.155063 
 07/25  08:00:00,6007301841.318528 
 07/25  09:00:00,5917598861.91019 
 07/25  10:00:00,5778738891.052726 
 07/25  11:00:00,5870060866.622017 
 07/25  12:00:00,5606343260.282944 
 07/25  13:00:00,5884773742.956674 
 07/25  14:00:00,5896596183.198801 
 07/25  15:00:00,5998724999.617979 
 07/25  16:00:00,6241761302.3213625 
 07/25  17:00:00,5176905125.028019 
 07/25  18:00:00,4761147675.311885 
 07/25  19:00:00,4625072348.191269 
 07/25  20:00:00,4571006238.510195 
 07/25  21:00:00,4483490189.94179 
 07/25  22:00:00,3110151727.4071803 
 07/25  23:00:00,3094605879.4232235 
 07/25  24:00:00,2927234666.914027 
 07/26  01:00:00,2921855859.292998 
 07/26  02:00:00,2935418123.026247 
 07/26  03:00:00,3296506797.415708 
 07/26  04:00:00,3572909195.145472 
 07/26  05:00:00,3618204448.988491 
 07/26  06:00:00,4363440109.091342 
 07/26  07:00:00,4496994257.391099 
 07/26  08:00:00,5980690418.516762 
 07/26  09:00:00,5816193573.742767 
 07/26  10:00:00,5627239029.559701 
 07/26  11:00:00,5654701665.947749 
 07/26  12:00:00,5381139184.67968 
 07/26  13:00:00,5661066035.377521 
 07/26  14:00:00,5672664748.770133 
 07/26  15:00:00,5671826385.033738 
 07/26  16:00:00,5899129995.811725 
 07/26  17:00:00,4937055872.829485 
 07/26  18:00:00,4510878625.147899 
 07/26  19:00:00,4417566582.078329 
 07/26  20:00:00,4328971509.143686 
 07/26  21:00:00,4284693341.3508387 
 07/26  22:00:00,3057467801.853721 
 07/26  23:00:00,2984242161.7952795 
 07/26  24:00:00,2812552268.309926 
 07/27  01:00:00,2851741228.8577137 
 07/27  02:00:00,2798386657.110569 
 07/27  03:00:00,2806934075.4434505 
 07/27  04:00:00,3299388475.855109 
 07/27  05:00:00,3579315852.088625 
 07/27  06:00:00,4224575001.2663345 
 07/27  07:00:00,4328326327.160378 
 07/27  08:00:00,5918441039.637145 
 07/27  09:00:00,5762270744.185512 
 07/27  10:00:00,5672690749.87521 
 07/27  11:00:00,5678304957.547296 
 07/27  12:00:00,5414703193.872791 
 07/27  13:00:00,5655147920.493601 
 07/27  14:00:00,5712382224.393493 
 07/27  15:00:00,5692387770.063323 
 07/27  16:00:00,5877598744.390311 
 07/27  17:00:00,4903067018.993914 
 07/27  18:00:00,4358347833.469143 
 07/27  19:00:00,4392504819.067745 
 07/27  20:00:00,4401499543.167727 
 07/27  21:00:00,4176806699.097879 
 07/27  22:00:00,3042462610.566392 
 07/27  23:00:00,3026877641.0835977 
 07/27  24:00:00,2767993792.289707 
 07/28  01:00:00,2838476092.5571465 
 07/28  02:00:00,2798650611.5629826 
 07/28  03:00:00,2794880977.104573 
 07/28  04:00:00,3259712670.1691265 
 07/28  05:00:00,3574221940.9564652 
 07/28  06:00:00,4185356524.732006 
 07/28  07:00:00,4300327753.594691 
 07/28  08:00:00,5889206619.8757515 
 07/28  09:00:00,5773542830.336382 
 07/28  10:00:00,5672758743.501299 
 07/28  11:00:00,5790045300.692022 
 07/28  12:00:00,5503558356.140135 
 07/28  13:00:00,5844622871.605913 
 07/28  14:00:00,5915148116.091216 
 07/28  15:00:00,5950671288.257256 
 07/28  16:00:00,6153531570.877367 
 07/28  17:00:00,5135100150.604967 
 07/28  18:00:00,4733800905.343314 
 07/28  19:00:00,4345935376.946205 
 07/28  20:00:00,4082822790.5745378 
 07/28  21:00:00,4019075629.900482 
 07/28  22:00:00,3043796273.352025 
 07/28  23:00:00,2963444272.0139856 
 07/28  24:00:00,2686033001.595949 
 07/29  01:00:00,2723990487.5962977 
 07/29  02:00:00,2744361827.162082 
 07/29  03:00:00,2663584031.498255 
 07/29  04:00:00,3120163568.77559 
 07/29  05:00:00,3393702890.638254 
 07/29  06:00:00,4196631347.520253 
 07/29  07:00:00,4091079718.1225767 
 07/29  08:00:00,4556918152.464247 
 07/29  09:00:00,4470075239.505722 
 07/29  10:00:00,4383343202.611901 
 07/29  11:00:00,4470118709.921422 
 07/29  12:00:00,4158703195.7622 
 07/29  13:00:00,4228259296.70658 
 07/29  14:00:00,4230219697.516736 
 07/29  15:00:00,4330656776.040428 
 07/29  16:00:00,4589862687.3934555 
 07/29  17:00:00,4092929874.930743 
 07/29  18:00:00,3833883012.4100385 
 07/29  19:00:00,3581412257.836016 
 07/29  20:00:00,3723112923.7515583 
 07/29  21:00:00,3459963867.30138 
 07/29  22:00:00,3563578844.874153 
 07/29  23:00:00,3339350997.7009845 
 07/29  24:00:00,3370658628.26015 
 07/30  01:00:00,3207423062.6068745 
 07/30  02:00:00,3050710526.748357 
 07/30  03:00:00,3124669066.444759 
 07/30  04:00:00,3104907597.3190227 
 07/30  05:00:00,2987518920.4434295 
 07/30  06:00:00,3375585171.8190484 
 07/30  07:00:00,3476663073.5415993 
 07/30  08:00:00,3656740061.6725974 
 07/30  09:00:00,3503554157.12883 
 07/30  10:00:00,3459896930.448517 
 07/30  11:00:00,3438712028.711311 
 07/30  12:00:00,3568398838.122144 
 07/30  13:00:00,3537318393.524773 
 07/30  14:00:00,3676426110.607831 
 07/30  15:00:00,3651871650.4954286 
 07/30  16:00:00,4001031794.1278067 
 07/30  17:00:00,3949940092.5295978 
 07/30  18:00:00,3951497262.1849775 
 07/30  19:00:00,3744734009.074232 
 07/30  20:00:00,3909013187.849225 
 07/30  21:00:00,3656164966.7460337 
 07/30  22:00:00,3633265134.999277 
 07/30  23:00:00,3499668160.78539 
 07/30  24:00:00,3602259370.4824247 
 07/31  01:00:00,3511406169.1245546 
 07/31  02:00:00,3655284306.478449 
 07/31  03:00:00,3484914803.344119 
 07/31  04:00:00,3645816911.5820785 
 07/31  05:00:00,3723497629.0919657 
 07/31  06:00:00,4527416340.453442 
 07/31  07:00:00,4622570592.028579 
 07/31  08:00:00,6178411694.870926 
 07/31  09:00:00,6067805578.731469 
 07/31  10:00:00,5960973974.417934 
 07/31  11:00:00,6083317925.019325 
 07/31  12:00:00,5716577075.5889 
 07/31  13:00:00,6058226863.759267 
 07/31  14:00:00,6126790680.665654 
 07/31  15:00:00,6235547115.446621 
 07/31  16:00:00,6463832977.616615 
 07/31  17:00:00,5356598607.914579 
 07/31  18:00:00,4958089099.363073 
 07/31  19:00:00,4839380088.293181 
 07/31  20:00:00,4697514616.582239 
 07/31  21:00:00,4426678962.983856 
 07/31  22:00:00,3292282017.8473015 
 07/31  23:00:00,3378438633.1727905 
 07/31  24:00:00,3697356384.0719504 
 08/01  01:00:00,3815711397.9373827 
 08/01  02:00:00,3759207541.6589165 
 08/01  03:00:00,3906709638.135391 
 08/01  04:00:00,4137892309.0435505 
 08/01  05:00:00,4173037212.910535 
 08/01  06:00:00,5108041042.918324 
 08/01  07:00:00,5205482281.463322 
 08/01  08:00:00,6642922460.067125 
 08/01  09:00:00,6528181282.436145 
 08/01  10:00:00,6428063198.830774 
 08/01  11:00:00,6513789382.031363 
 08/01  12:00:00,6270765892.316982 
 08/01  13:00:00,6609883968.567177 
 08/01  14:00:00,6671111285.41107 
 08/01  15:00:00,6834969929.134977 
 08/01  16:00:00,7055687066.954112 
 08/01  17:00:00,5879587352.259157 
 08/01  18:00:00,5422128444.262436 
 08/01  19:00:00,5283009296.521924 
 08/01  20:00:00,5225967204.866546 
 08/01  21:00:00,5107772016.123603 
 08/01  22:00:00,4110048946.5509567 
 08/01  23:00:00,4086905165.4609547 
 08/01  24:00:00,4013633456.589839 
 08/02  01:00:00,3868271638.5795517 
 08/02  02:00:00,4016390165.586603 
 08/02  03:00:00,3863608711.4476824 
 08/02  04:00:00,4148729926.0366273 
 08/02  05:00:00,4182200545.8883066 
 08/02  06:00:00,5101275030.721964 
 08/02  07:00:00,5161081381.71127 
 08/02  08:00:00,6634417655.48512 
 08/02  09:00:00,6607190785.769339 
 08/02  10:00:00,6517757441.200568 
 08/02  11:00:00,6658586136.442971 
 08/02  12:00:00,6390949413.935673 
 08/02  13:00:00,6690233324.971228 
 08/02  14:00:00,6645002469.020232 
 08/02  15:00:00,6558806248.417835 
 08/02  16:00:00,6670738512.449038 
 08/02  17:00:00,5600746102.285458 
 08/02  18:00:00,5169326732.936246 
 08/02  19:00:00,5077517391.943906 
 08/02  20:00:00,5035724288.534206 
 08/02  21:00:00,4933372612.097651 
 08/02  22:00:00,3726050281.507002 
 08/02  23:00:00,3639808139.539072 
 08/02  24:00:00,3417255369.978001 
 08/03  01:00:00,3454247240.8480225 
 08/03  02:00:00,3431327065.0160747 
 08/03  03:00:00,3453968295.920985 
 08/03  04:00:00,4004817843.2773304 
 08/03  05:00:00,4115651304.199093 
 08/03  06:00:00,4908612388.920047 
 08/03  07:00:00,5103591061.3741255 
 08/03  08:00:00,6573024150.43875 
 08/03  09:00:00,6517081842.08567 
 08/03  10:00:00,6423655248.271973 
 08/03  11:00:00,6339751070.36467 
 08/03  12:00:00,5960822842.422048 
 08/03  13:00:00,6403884587.461542 
 08/03  14:00:00,6559609389.408914 
 08/03  15:00:00,6661946035.050549 
 08/03  16:00:00,6834235776.62574 
 08/03  17:00:00,5707912371.022743 
 08/03  18:00:00,5229286858.168447 
 08/03  19:00:00,5108234656.844548 
 08/03  20:00:00,5082524333.039538 
 08/03  21:00:00,4899736148.835487 
 08/03  22:00:00,3717837323.4276714 
 08/03  23:00:00,3637022908.919618 
 08/03  24:00:00,3471618409.5137177 
 08/04  01:00:00,3452295938.236491 
 08/04  02:00:00,3477463329.333675 
 08/04  03:00:00,3454827528.005708 
 08/04  04:00:00,4119774297.056887 
 08/04  05:00:00,4125882031.0588565 
 08/04  06:00:00,4937632279.307039 
 08/04  07:00:00,5136572828.63427 
 08/04  08:00:00,6621500536.3813715 
 08/04  09:00:00,6475819076.307115 
 08/04  10:00:00,6384796663.031401 
 08/04  11:00:00,6516623123.59663 
 08/04  12:00:00,6247232696.832592 
 08/04  13:00:00,6657165065.25318 
 08/04  14:00:00,6753296310.686217 
 08/04  15:00:00,6771139310.922323 
 08/04  16:00:00,6952869821.212912 
 08/04  17:00:00,5586678222.550009 
 08/04  18:00:00,4844072739.083176 
 08/04  19:00:00,4747195518.827275 
 08/04  20:00:00,4985081012.8684225 
 08/04  21:00:00,4949076284.613433 
 08/04  22:00:00,3729976157.240624 
 08/04  23:00:00,3649914478.9542403 
 08/04  24:00:00,3344592047.3655715 
 08/05  01:00:00,3384171053.716077 
