Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Total Sky Cover [](Hourly),Environment:Site Opaque Sky Cover [](Hourly),Environment:Site Daylight Saving Time Status [](Daily),Environment:Site Day Type Index [](Daily),ZONE ONE:Zone Total Internal Latent Gain Energy [J](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Monthly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Monthly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Monthly),ZN001:WALL001:Surface Inside Face Temperature [C](Daily),ZN001:WALL001:Surface Outside Face Temperature [C](Daily),ZN001:WALL001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Inside Face Temperature [C](Daily),ZN001:WALL002:Surface Outside Face Temperature [C](Daily),ZN001:WALL002:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL002:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Inside Face Temperature [C](Daily),ZN001:WALL003:Surface Outside Face Temperature [C](Daily),ZN001:WALL003:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL003:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Inside Face Temperature [C](Daily),ZN001:WALL004:Surface Outside Face Temperature [C](Daily),ZN001:WALL004:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:WALL004:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:FLR001:Surface Inside Face Temperature [C](Daily),ZN001:FLR001:Surface Outside Face Temperature [C](Daily),ZN001:FLR001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Inside Face Temperature [C](Daily),ZN001:ROOF001:Surface Outside Face Temperature [C](Daily),ZN001:ROOF001:Surface Inside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZN001:ROOF001:Surface Outside Face Convection Heat Transfer Coefficient [W/m2-K](Daily),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Wetbulb Globe Temperature [C](Hourly),ZONE ONE:Zone Operative Temperature [C](Hourly),ZONE ONE:Zone Air Heat Balance Surface Convection Rate [W](Hourly),ZONE ONE:Zone Air Heat Balance Air Energy Storage Rate [W](Hourly),ZONE ONE:Zone Mean Radiant Temperature [C](Hourly) 
 06/02  02:00:00,16.1,10.0,9.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74192624616697,13.077659613082055,24.687631014914825,-55.920856537558734,-56.97749525647314,24.633335783662684 
 06/02  03:00:00,16.1,9.375,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.555325577902014,12.968341261268835,24.50206959477329,-53.29048900446262,-53.44733057155147,24.44881361164456 
 06/02  04:00:00,15.787500000000001,7.75,7.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.350690506097138,12.846003183983525,24.288630134195706,-69.0094649294323,-66.19700224181756,24.226569762294275 
 06/02  05:00:00,14.85,7.625,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.113684910540623,12.706250271537083,24.05895661176475,-55.866695462202614,-62.11909818449688,24.00422831298887 
 06/02  06:00:00,14.775,8.625,8.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.075295704870573,12.71044893421779,24.096557781384355,54.53624598611667,33.92979543647854,24.117819857898137 
 06/02  07:00:00,16.75,7.125,7.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.497332688708724,12.998925171366619,24.614305332457146,164.70813618432865,160.49759507510504,24.73127797620557 
 06/02  08:00:00,19.175,5.375,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.080382685362068,13.339011283330247,25.162419845393842,162.2335710760002,166.5159272421228,25.244457005425616 
 06/02  09:00:00,21.375,3.75,3.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.620936275797042,13.659094823580729,25.714250961996846,184.3818873293047,170.11276597928048,25.807565648196654 
 06/02  10:00:00,22.575,2.375,2.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.264208369253794,14.020166915152661,26.301475105999188,123.45538935294846,154.52895387144767,26.338741842744582 
 06/02  11:00:00,22.425,4.5,4.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.492247897962656,14.159947383752147,26.54710221808005,97.68587783558593,68.59701858326278,26.60195653819744 
 06/02  12:00:00,23.262499999999996,5.375,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.03549701338911,14.483546961996879,27.104136694506096,144.35750524960028,165.1838863986245,27.17277637562308 
 06/02  13:00:00,24.9625,6.875,6.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.450177226730272,14.7149039385313,27.495206546021898,104.83940394090908,107.280163961053,27.540235865313527 
 06/02  14:00:00,24.5375,8.625,8.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.416801791126968,14.644894270378861,27.302847440884356,-118.98841317548701,-95.70476294748156,27.188893090641745 
 06/02  15:00:00,19.025,9.625,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.869828428372,14.317975953148926,26.720158305327992,-171.07486643648448,-173.46685213211515,26.570488182283984 
 06/02  16:00:00,17.475,9.375,8.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.586271291573418,14.189402998624047,26.5698907077113,-11.414722560632182,-20.60920735557445,26.553510123849172 
 06/02  17:00:00,18.9875,9.0,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.418535180070986,14.082433651693439,26.384156862867776,-53.32128276763357,-63.64445571760943,26.349778545664567 
 06/02  18:00:00,20.15,7.125,6.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.45135462350025,14.116801257598347,26.46704219243773,28.76477764217187,36.46598753492129,26.48272976137521 
 06/02  19:00:00,19.5375,6.0,4.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.28130150359393,13.991029550187747,26.196919507825207,-121.81479120253971,-107.41638661004521,26.11253751205648 
 06/02  20:00:00,18.212500000000002,6.625,5.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.815923645657424,13.720205955630036,25.73668883719057,-117.25029086203511,-126.9733897640924,25.657454028723716 
 06/02  21:00:00,17.8,7.625,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.54989758549732,13.575438537206745,25.498606283475468,-53.16167133195145,-55.89275920755385,25.447314981453616 
 06/02  22:00:00,17.1125,8.625,8.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.36447640920311,13.466554122015177,25.308234958609486,-60.4238865217737,-58.099176959363675,25.251993508015865 
 06/02  23:00:00,16.325,9.625,9.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.153214827743426,13.340965752287861,25.09709987553962,-60.19680434996657,-60.992179327013375,25.04098492333582 
 06/02  24:00:00,16.474999999999998,7.5,7.5,0.0,1.000000,0.0,,,,25.537176350572093,23.93862699615481,1.0009700091221034,9.448421961984991,25.67330757275687,26.38552891960494,1.0784367234104335,9.568330146903428,25.452527223316405,22.36493940701426,0.9092002989098417,8.50555393929249,25.544515252938627,23.93147016138057,0.930645264502343,8.421615933873056,25.657048763362862,25.658695348630502,0.9164753122726625,25.706767714917707,28.409860915394646,0.7668882599507353,11.000474964376204,24.95272209515518,13.221734025366153,24.897173886434437,-57.590618485421466,-57.60770330513855,24.841625677713694 
 06/03  01:00:00,16.0125,3.5,3.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.709376024065804,13.066854874614826,24.636288399533903,-89.31118778162949,-84.00875465673235,24.56320077500199 
 06/03  02:00:00,14.85,1.375,1.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38171536304545,12.866857055934013,24.3036644418559,-96.97992148227357,-97.50036777992585,24.22561352066635 
 06/03  03:00:00,14.4,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.066862804654534,12.679276039172317,23.99227096274033,-85.33284550025974,-87.21979379715526,23.917679120826122 
 06/03  04:00:00,13.712500000000002,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.775359245092865,12.503570879133001,23.69852555541477,-87.13217601520245,-86.41016802884926,23.621691865736665 
 06/03  05:00:00,13.3,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.528672750581567,12.367502682776825,23.492962766111315,-15.331311733600948,-39.19729662030506,23.457252781641067 
 06/03  06:00:00,14.7375,2.25,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.753328593054757,12.520002357949199,23.775411268470048,68.57433051873808,87.49472724813458,23.797493943885335 
 06/03  07:00:00,14.85,7.375,6.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.724418970939805,12.499754042080518,23.736914005032308,12.434588049718634,-17.39109712978359,23.749409039124806 
 06/03  08:00:00,16.150000000000002,8.75,5.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.29571428805296,12.879739854618697,24.44737836599471,245.02049593580114,245.6229403107538,24.599042443936458 
 06/03  09:00:00,18.262499999999996,9.25,4.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.962257437735595,13.255017931325828,25.04654971292292,166.08411957711058,164.65443775221954,25.130841988110245 
 06/03  10:00:00,20.65,10.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.604588608362036,13.638530130433553,25.694792093298283,193.47936991364998,196.44502949209237,25.784995578234533 
 06/03  11:00:00,23.074999999999996,9.375,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1244822554429,13.922317356500514,26.149990794820038,82.17781508494274,104.2984087004524,26.175499334197177 
 06/03  12:00:00,24.9625,9.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.30636332265174,14.035194486093188,26.374661276128712,116.80031353879536,78.80712646908059,26.44295922960569 
 06/03  13:00:00,26.975,9.0,7.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.105818011159435,14.520165752515043,27.233098424595944,298.55848910108955,296.1009130346921,27.360378838032446 
 06/03  14:00:00,28.487499999999997,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.59137629476753,14.761832468774116,27.591851627577896,52.46712736917933,64.33983401065731,27.592326960388256 
 06/03  15:00:00,28.9,7.75,7.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.744636360008705,14.830845082115758,27.70170617922566,-5.404527989669319,18.099759170396275,27.658775998442618 
 06/03  16:00:00,25.775,8.25,8.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.450116766142358,14.629701998099765,27.319651729507882,-130.50992448299195,-127.16391111320175,27.189186692873406 
 06/03  17:00:00,23.2125,9.0,7.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0634190406834,14.415330389745264,26.973082929528562,-85.04290622324103,-91.18588861799404,26.88274681837372 
 06/03  18:00:00,22.425,9.0,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.839636792287756,14.300059886698474,26.7873890663023,-48.77322853414322,-51.485036001417285,26.73514134031684 
 06/03  19:00:00,21.512499999999996,7.75,6.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.580419596622043,14.138380607743304,26.50340362819492,-103.95227879131617,-97.39625213897486,26.426387659767798 
 06/03  20:00:00,21.1,5.75,4.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.229935973051187,13.934211979814723,26.16980248603531,-81.90104459237618,-89.26289207818904,26.109668999019426 
 06/03  21:00:00,20.4125,1.875,1.5,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.985700798994756,13.789429287458368,25.923601026054975,-76.44502709958215,-71.56379663457197,25.8615012531152 
 06/03  22:00:00,19.3125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.718899509397108,13.63237732532121,25.65931151456092,-70.47503232866391,-73.55988215603018,25.599723519724723 
 06/03  23:00:00,18.212500000000002,0.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.461830405073755,13.476979911690995,25.39206900788164,-84.67108384983486,-80.86250197369922,25.322307610689524 
 06/03  24:00:00,16.737500000000004,1.0,1.0,0.0,2.000000,0.0,,,,25.502131635834473,24.788458151092286,1.052885097725444,9.067988127467407,25.665100116086148,27.653230174680584,1.0970821743965498,8.919039136492646,25.432866921734586,23.476217895132024,0.9356877451418694,7.942812027099968,25.512635679697983,24.89881286942018,1.0089409388641717,8.171181784184375,25.503936469163346,25.5011494910591,0.9717204050902564,25.621869442170894,28.4387575742258,0.8272095069261352,10.566928463837966,25.145574105680293,13.287268733723874,25.069472712010686,-94.6599904558715,-94.675941260559,24.993371318341083 
 06/04  01:00:00,15.4125,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.81552167683554,13.08538576612995,24.736327197500348,-96.23420049540152,-96.11606248163942,24.65713271816516 
 06/04  02:00:00,15.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.49486763000953,12.891955216471928,24.417532096459958,-88.37599549729194,-89.68043700028585,24.340196562910386 
 06/04  03:00:00,14.624999999999998,0.625,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.19364924292954,12.71169069578142,24.11579764483261,-86.8901777949791,-86.96874725440946,24.03794604673568 
 06/04  04:00:00,13.712500000000002,4.125,1.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.906209129479187,12.54040403033309,23.83154868274076,-79.33862154994358,-80.45159757232015,23.75688823600233 
 06/04  05:00:00,12.9875,7.875,3.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.667683196281764,12.402701429731795,23.611372394282533,-44.65167766414023,-54.04547850480537,23.5550615922833 
 06/04  06:00:00,14.175,9.0,5.875,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67232031621605,12.424503882437076,23.664644324458706,36.816697010698675,30.9206668633741,23.65696833270136 
 06/04  07:00:00,17.0625,9.0,7.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.855019247426455,12.553120501576362,23.916274629103363,87.4685782190873,74.31728627229774,23.97753001078027 
 06/04  08:00:00,20.050000000000004,9.0,7.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.378908901749256,12.889269812600508,24.523817773805334,199.87201749379352,192.83977759187684,24.668726645861415 
 06/04  09:00:00,23.1625,8.375,6.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.073046682892638,13.290233916467898,25.174857153090706,194.88330129727632,196.16270447067095,25.276667623288773 
 06/04  10:00:00,26.525,7.375,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.81345480193361,13.731720911036632,25.923131271350695,235.23787294973445,230.26155969458813,26.032807740767783 
 06/04  11:00:00,28.1125,7.625,5.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.489831521125065,14.11062868141696,26.531830801710136,127.24650867826139,148.91083015746267,26.57383008229521 
 06/04  12:00:00,28.987499999999997,7.375,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64741740741379,14.189247400056198,26.642319809857263,13.103159681041731,8.690310479971815,26.63722221230073 
 06/04  13:00:00,29.775,6.375,4.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.021778384837653,14.431318459447883,27.106526114590487,180.75250289744025,170.94979504644158,27.19127384434332 
 06/04  14:00:00,30.6875,4.75,2.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.62484241315957,14.768743051580547,27.68302399569051,159.7502519976313,162.39938751298354,27.741205578221454 
 06/04  15:00:00,31.475,4.0,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0712833716981,15.010400177804431,28.076907059016616,88.41051733266066,99.26117075336208,28.082530746335134 
 06/04  16:00:00,32.0125,4.0,3.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.330529222110357,15.152264743016843,28.32239955649231,70.1730603331306,69.39056967687681,28.314269890874264 
 06/04  17:00:00,31.200000000000003,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.475784075494115,15.212385155537511,28.396441024060785,-19.062000359286436,2.822550907546656,28.317097972627458 
 06/04  18:00:00,30.225,5.25,5.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.116195709846714,14.988809760774927,27.98801691273259,-136.58302335072017,-140.5521144532162,27.85983811561846 
 06/04  19:00:00,28.937499999999996,5.375,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.775605354602593,14.804409228170705,27.693765574821445,-76.92405129618484,-75.74959865126442,27.611925795040293 
 06/04  20:00:00,25.549999999999997,3.125,3.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.37448849453287,14.566809955553861,27.265840383168587,-153.29636056894466,-145.32984271886323,27.157192271804306 
 06/04  21:00:00,23.2125,2.625,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89168903276423,14.294469853600415,26.808520701082394,-122.71880678777765,-125.13671442723725,26.725352369400557 
 06/04  22:00:00,23.1125,1.75,1.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.61843152972356,14.154900702707357,26.58952232857211,-17.558143925815187,-35.583408990951334,26.56061312742067 
 06/04  23:00:00,20.862500000000004,2.25,2.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.463073829601186,14.050982234779013,26.383281195942573,-102.94323703187536,-83.61156214401177,26.30348856228396 
 06/04  24:00:00,17.3375,3.625,3.625,0.0,3.000000,0.0,,,,26.082557868833884,26.947253947793644,1.0543393998599724,7.239357859092045,26.120166398048827,27.599618854798916,1.05523972908788,7.327781119779826,25.979064307352314,25.013404007999245,0.9794116725490135,7.068947278990561,26.200198907832633,29.141546358263685,1.1066513357108438,6.942772745132731,25.894206063432524,25.884594675075032,0.9846691434794576,26.122703151792134,29.72035452000381,0.8276433719941627,8.410664668871876,26.09463513805092,13.840709486752395,26.0225800044129,-90.65901440663443,-97.43929186954135,25.950524870774892 
 06/05  01:00:00,16.1,2.125,2.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.783542901047518,13.663409769678337,25.708997226870117,-89.26531021985733,-89.50846446105166,25.634451552692724 
 06/05  02:00:00,15.787500000000001,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4962036072814,13.497626787951548,25.427299539959172,-74.67198499143248,-77.20406599703652,25.358395472636946 
 06/05  03:00:00,15.225,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.21620168540455,13.328221556336201,25.13667980155826,-93.6299161123398,-89.43267661734424,25.05715791771196 
 06/05  04:00:00,13.9375,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.849079463847133,13.105875651836781,24.756590634462732,-118.45794350329086,-115.59420646286726,24.66410180507833 
 06/05  05:00:00,12.6125,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.506222324082458,12.919634208763343,24.459750933313043,-30.023980283166324,-58.56930333770324,24.413279542543627 
 06/05  06:00:00,14.637500000000001,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.774727675004748,13.116223818956984,24.840571609527956,143.2597618594313,137.87114961327364,24.906415544051164 
 06/05  07:00:00,17.85,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.309473164598174,13.444524992667375,25.39391228435848,170.4434339202246,164.56658288706726,25.478351404118783 
 06/05  08:00:00,20.9625,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.987980524692926,13.845618956754919,26.075547364883658,221.2559074416215,215.38040220857937,26.16311420507439 
 06/05  09:00:00,24.325000000000003,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.819524602351656,14.337288611217176,26.921938151776953,255.07267317861414,251.90507456701403,27.024351701202253 
 06/05  10:00:00,26.2875,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61208524811609,14.790698442428656,27.677978449200417,187.27659612457649,199.62274059787555,27.743871650284746 
 06/05  11:00:00,27.7,0.625,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.01538742447074,15.00511520584256,28.011554953275006,38.131195372311495,58.54952010942538,28.007722482079267 
 06/05  12:00:00,28.987499999999997,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.127949203771845,15.073766526742721,28.150131576857888,49.40339008952121,41.38688231192069,28.172313949943934 
 06/05  13:00:00,29.775,1.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.323944690531842,15.186205885649114,28.350371200467258,62.22980740294897,60.68072608842664,28.376797710402677 
 06/05  14:00:00,30.375,2.625,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.617858885556345,15.356987763643263,28.66058249978805,106.7604781746304,101.44845392518921,28.703306114019753 
 06/05  15:00:00,30.6,2.375,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.963928725226467,15.545767748322604,28.977205280184783,82.38899326644177,87.58502597746454,28.990481835143093 
 06/05  16:00:00,30.6,2.625,2.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.217270822135266,15.679489946912827,29.20409508175678,61.58193297125567,64.5420787193486,29.19091934137829 
 06/05  17:00:00,29.85,2.375,2.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35860857657227,15.743599218307855,29.296761486662852,11.230953703686058,20.207741385868385,29.234914396753428 
 06/05  18:00:00,29.0875,3.25,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.232164218981552,15.658164820269796,29.128795379941632,-75.19280757675718,-67.4584240559687,29.025426540901712 
 06/05  19:00:00,27.525,4.0,3.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.919842781359293,15.47828236652849,28.818595243966634,-104.13634179990318,-99.68452998320957,28.71734770657398 
 06/05  20:00:00,25.6375,5.25,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.449312168987248,15.205012999062447,28.346193040614875,-146.02132525089536,-147.850192206627,28.2430739122425 
 06/05  21:00:00,24.3125,5.375,2.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.086865164246863,15.009558571699516,28.03430476057106,-66.83148622649547,-73.6913817182554,27.98174435689526 
 06/05  22:00:00,23.525,5.625,2.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.903761120615627,14.906421535425594,27.86281144955698,-41.586152742426,-43.86847783620667,27.82186177849833 
 06/05  23:00:00,21.925000000000004,2.875,1.75,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.704419092407953,14.782497520869697,27.637877934249893,-83.20782166027436,-74.96872850401171,27.57133677609183 
 06/05  24:00:00,21.1,1.0,1.0,0.0,4.000000,0.0,,,,27.231336929118072,27.254839460702936,1.0322542095770535,10.50623212938848,27.491049828734234,32.01825357079428,1.0903706287877548,10.6165088238913,27.147008177062872,25.5884562250958,0.8837509664990363,9.128894871890719,27.35742528736938,29.5937928335559,1.0735586463203488,9.142331783269965,27.052108122144222,27.039172513784063,0.955639398521205,27.354125256766697,32.6019039571807,0.7954804469937476,12.314277885870728,27.43253790009154,14.627741217705257,27.37944802287234,-58.484094342188136,-65.71801860422222,27.326358145653145 
 06/06  01:00:00,20.0375,0.375,0.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20039985415749,14.486447016928786,27.129106523687177,-87.16428202038594,-79.89562679210667,27.057813193216866 
 06/06  02:00:00,19.775,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94191125385371,14.336597010814694,26.891578038025028,-47.2593677554216,-56.30587122230071,26.841244822196348 
 06/06  03:00:00,20.375,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.80156481521019,14.252270426365842,26.753977063238153,-40.64672142800393,-39.361616810862216,26.706389311266115 
 06/06  04:00:00,20.9125,0.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.68474784068207,14.18706838873463,26.648537594993606,-23.85771636023826,-26.680189790358746,26.61232734930514 
 06/06  05:00:00,21.474999999999998,2.25,2.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.632469716438774,14.165599487932958,26.627119968720784,13.68078585999174,1.5879585438333752,26.621770221002805 
 06/06  06:00:00,20.262499999999996,1.125,1.125,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.846606733424927,14.312381718225442,26.895837050314146,96.19853237561553,91.05692735014512,26.94506736720337 
 06/06  07:00:00,20.8375,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3095198752226,14.5894580252589,27.36880920126284,163.53432160885419,157.8258782580291,27.42809852730309 
 06/06  08:00:00,23.387499999999996,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.813747373285775,14.864140173866794,27.822480984360546,113.25567768500231,122.15401546435862,27.831214595435313 
 06/06  09:00:00,26.525,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.207552691983008,15.095779462541847,28.24939733316593,125.4187325626398,119.81438528267338,28.29124197434885 
 06/06  10:00:00,29.175,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,28.663027515422378,15.36133427378409,28.71840489894404,129.2951169203851,129.7698838267033,28.773782282465707 
 06/06  11:00:00,31.062500000000004,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.08372340728539,15.600631088855291,29.125376737685436,101.42502623876871,108.65597773762914,29.16703006808548 
 06/06  12:00:00,32.0125,0.625,0.625,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.374177207442095,15.761900239492574,29.410586023414954,74.80911866458473,73.5390159963136,29.446994839387813 
 06/06  13:00:00,32.575,2.25,2.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67801454814094,15.932163965550728,29.72446122190751,99.27780973969446,96.1550469797352,29.770907895674092 
 06/06  14:00:00,32.8,4.25,4.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.054994277228293,16.136084824795244,30.08517971115951,95.38237099612635,102.76032407830589,30.115365145090728 
 06/06  15:00:00,33.4875,5.625,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.242218196698968,16.223606024468417,30.23228907202924,31.463130693925443,30.657472298021588,30.222359947359504 
 06/06  16:00:00,32.8375,7.875,6.25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.37540544882913,16.293140457867505,30.352830358143752,19.965581731783338,30.87333442056961,30.33025526745837 
 06/06  17:00:00,31.887500000000003,8.375,6.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.342728181115472,16.272394231244924,30.313333342040373,-9.658369165241558,-16.658211077091043,30.283938502965263 
 06/06  18:00:00,30.6375,6.75,5.375,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.360281119704403,16.280120452768067,30.32315122597062,2.632078966192509,7.662241969391681,30.286021332236828 
