Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 08/08  07:00:00,283846452.9780759,2218640959.5714364 
 08/08  08:00:00,780327897.2434419,2802138067.978131 
 08/08  09:00:00,766416848.6921504,2802138067.978131 
 08/08  10:00:00,766134049.2768176,2802138067.978131 
 08/08  11:00:00,766134049.2768176,2802138067.978131 
 08/08  12:00:00,766134049.2768176,2685438646.296792 
 08/08  13:00:00,766134049.2768176,2802138067.978131 
 08/08  14:00:00,766134049.2768176,2802138067.978131 
 08/08  15:00:00,766134049.2768176,2802138067.978131 
 08/08  16:00:00,766134049.2768176,2802138067.978131 
 08/08  17:00:00,425770565.7673383,2335340381.2527757 
 08/08  18:00:00,257244857.96802157,2218640959.5714364 
 08/08  19:00:00,283216954.16866094,2218640959.5714364 
 08/08  20:00:00,197765105.62937143,2218640959.5714364 
 08/08  21:00:00,197765105.62937143,2218640959.5714364 
 08/08  22:00:00,98887927.4796197,2218640959.5714364 
 08/08  23:00:00,49438589.07487582,2218640959.5714364 
 08/08  24:00:00,38694479.62202592,2114277911.0522914 
 08/09  01:00:00,36545657.73145594,2114277911.0522914 
 08/09  02:00:00,36545657.73145594,2114277911.0522914 
 08/09  03:00:00,36545657.73145594,2114277911.0522914 
 08/09  04:00:00,36545657.73145594,2114277911.0522914 
 08/09  05:00:00,38137022.65685523,2114277911.0522914 
 08/09  06:00:00,88141474.23972988,2218640959.5714364 
 08/09  07:00:00,269466181.24497986,2218640959.5714364 
 08/09  08:00:00,768612142.803479,2802138067.978131 
 08/09  09:00:00,766134049.2768176,2802138067.978131 
 08/09  10:00:00,766134049.2768176,2802138067.978131 
 08/09  11:00:00,766134049.2768176,2802138067.978131 
 08/09  12:00:00,766134049.2768176,2685438646.296792 
 08/09  13:00:00,766134049.2768176,2802138067.978131 
 08/09  14:00:00,766134049.2768176,2802138067.978131 
 08/09  15:00:00,766134049.2768176,2802138067.978131 
 08/09  16:00:00,766134049.2768176,2802138067.978131 
 08/09  17:00:00,425748103.72016966,2335340381.2527757 
 08/09  18:00:00,256542427.19797683,2218640959.5714364 
 08/09  19:00:00,283890330.8298489,2218640959.5714364 
 08/09  20:00:00,197765105.62937143,2218640959.5714364 
 08/09  21:00:00,197765105.62937143,2218640959.5714364 
 08/09  22:00:00,98887927.4796197,2218640959.5714364 
 08/09  23:00:00,49438589.07487582,2218640959.5714364 
 08/09  24:00:00,38694479.62202592,2114277911.0522914 
 08/10  01:00:00,36545657.73145594,2114277911.0522914 
 08/10  02:00:00,36545657.73145594,2114277911.0522914 
 08/10  03:00:00,36545657.73145594,2114277911.0522914 
 08/10  04:00:00,36545657.73145594,2114277911.0522914 
 08/10  05:00:00,38137022.65685523,2114277911.0522914 
 08/10  06:00:00,88088789.64726645,2218640959.5714364 
 08/10  07:00:00,268651369.7704771,2218640959.5714364 
 08/10  08:00:00,768627002.434621,2802138067.978131 
 08/10  09:00:00,766153487.1733954,2802138067.978131 
 08/10  10:00:00,766134049.2768176,2802138067.978131 
 08/10  11:00:00,766134049.2768176,2802138067.978131 
 08/10  12:00:00,766134049.2768176,2685438646.296792 
 08/10  13:00:00,766134049.2768176,2802138067.978131 
 08/10  14:00:00,766134049.2768176,2802138067.978131 
 08/10  15:00:00,766134049.2768176,2802138067.978131 
 08/10  16:00:00,766134049.2768176,2802138067.978131 
 08/10  17:00:00,425770154.2545646,2335340381.2527757 
 08/10  18:00:00,257384793.2545451,2218640959.5714364 
 08/10  19:00:00,285058200.20860445,2218640959.5714364 
 08/10  20:00:00,197765105.62937143,2218640959.5714364 
 08/10  21:00:00,197765105.62937143,2218640959.5714364 
 08/10  22:00:00,98887927.4796197,2218640959.5714364 
 08/10  23:00:00,49438589.07487582,2218640959.5714364 
 08/10  24:00:00,38694479.62202592,2114277911.0522914 
 08/11  01:00:00,36545657.73145594,2114277911.0522914 
 08/11  02:00:00,36545657.73145594,2114277911.0522914 
 08/11  03:00:00,36545657.73145594,2114277911.0522914 
 08/11  04:00:00,36545657.73145594,2114277911.0522914 
 08/11  05:00:00,38137022.65685523,2114277911.0522914 
 08/11  06:00:00,87864158.76332414,2218640959.5714364 
 08/11  07:00:00,265070208.4125551,2218640959.5714364 
 08/11  08:00:00,766844550.5753543,2802138067.978131 
 08/11  09:00:00,766134049.2768176,2802138067.978131 
 08/11  10:00:00,766134049.2768176,2802138067.978131 
 08/11  11:00:00,766134049.2768176,2802138067.978131 
 08/11  12:00:00,766134049.2768176,2685438646.296792 
 08/11  13:00:00,766134049.2768176,2802138067.978131 
 08/11  14:00:00,766134049.2768176,2802138067.978131 
 08/11  15:00:00,766134049.2768176,2802138067.978131 
 08/11  16:00:00,766134049.2768176,2802138067.978131 
 08/11  17:00:00,425626872.82444584,2335340381.2527757 
 08/11  18:00:00,256936612.50822172,2218640959.5714364 
 08/11  19:00:00,283626825.5108774,2218640959.5714364 
 08/11  20:00:00,197765105.62937143,2218640959.5714364 
 08/11  21:00:00,197765105.62937143,2218640959.5714364 
 08/11  22:00:00,98887927.4796197,2218640959.5714364 
 08/11  23:00:00,49438589.07487582,2218640959.5714364 
 08/11  24:00:00,38694479.62202592,2023669251.5007389 
 08/12  01:00:00,36545657.73145594,2023669251.5007389 
 08/12  02:00:00,36545657.73145594,2023669251.5007389 
 08/12  03:00:00,36545657.73145594,2023669251.5007389 
 08/12  04:00:00,36545657.73145594,2023669251.5007389 
 08/12  05:00:00,36545657.73145594,2023669251.5007389 
 08/12  06:00:00,88108257.58487546,2218640959.5714364 
 08/12  07:00:00,89803362.17297089,2218640959.5714364 
 08/12  08:00:00,257163350.54713258,2335340381.2527757 
 08/12  09:00:00,255384274.58016437,2335340381.2527757 
 08/12  10:00:00,255377965.44577354,2335340381.2527757 
 08/12  11:00:00,255377965.44577354,2335340381.2527757 
 08/12  12:00:00,127688982.72288677,2160291248.7307673 
 08/12  13:00:00,127688982.72288677,2160291248.7307673 
 08/12  14:00:00,127688982.72288677,2160291248.7307673 
 08/12  15:00:00,127688982.72288677,2160291248.7307673 
 08/12  16:00:00,127688982.72288677,2160291248.7307673 
 08/12  17:00:00,42576567.67539606,2101941537.890098 
 08/12  18:00:00,43041322.42261291,2101941537.890098 
 08/12  19:00:00,38138927.329364,2023669251.5007389 
 08/12  20:00:00,36545657.73145594,2023669251.5007389 
 08/12  21:00:00,36545657.73145594,2023669251.5007389 
 08/12  22:00:00,36545657.73145594,2023669251.5007389 
 08/12  23:00:00,36545657.73145594,2023669251.5007389 
 08/12  24:00:00,36545657.73145594,2023669251.5007389 
 08/13  01:00:00,36545657.73145594,2023669251.5007389 
 08/13  02:00:00,36545657.73145594,2023669251.5007389 
 08/13  03:00:00,36545657.73145594,2023669251.5007389 
 08/13  04:00:00,36545657.73145594,2023669251.5007389 
 08/13  05:00:00,36545657.73145594,2023669251.5007389 
 08/13  06:00:00,47027902.05422796,2101941537.890098 
 08/13  07:00:00,45489021.43178793,2101941537.890098 
 08/13  08:00:00,42780971.62612058,2101941537.890098 
 08/13  09:00:00,42559924.65578557,2101941537.890098 
 08/13  10:00:00,42559924.65578557,2101941537.890098 
 08/13  11:00:00,42559924.65578557,2101941537.890098 
 08/13  12:00:00,42559924.65578557,2101941537.890098 
 08/13  13:00:00,42559924.65578557,2101941537.890098 
 08/13  14:00:00,42559924.65578557,2101941537.890098 
 08/13  15:00:00,42559924.65578557,2101941537.890098 
 08/13  16:00:00,42559924.65578557,2101941537.890098 
 08/13  17:00:00,42643680.96809386,2101941537.890098 
 08/13  18:00:00,36010036.19106301,2023669251.5007389 
 08/13  19:00:00,36682920.19206795,2023669251.5007389 
 08/13  20:00:00,36545657.73145594,2023669251.5007389 
 08/13  21:00:00,36545657.73145594,2023669251.5007389 
 08/13  22:00:00,36545657.73145594,2023669251.5007389 
 08/13  23:00:00,36545657.73145594,2023669251.5007389 
 08/13  24:00:00,36545657.73145594,2114277911.0522914 
 08/14  01:00:00,36545657.73145594,2114277911.0522914 
 08/14  02:00:00,36545657.73145594,2114277911.0522914 
 08/14  03:00:00,36545657.73145594,2114277911.0522914 
 08/14  04:00:00,36545657.73145594,2114277911.0522914 
 08/14  05:00:00,38137022.65685523,2114277911.0522914 
 08/14  06:00:00,88762776.67582561,2218640959.5714364 
 08/14  07:00:00,294776484.17357296,2218640959.5714364 
 08/14  08:00:00,840142900.288334,2802138067.978131 
 08/14  09:00:00,778686897.57487,2802138067.978131 
 08/14  10:00:00,767694168.7065325,2802138067.978131 
 08/14  11:00:00,766134049.2768176,2802138067.978131 
 08/14  12:00:00,766134049.2768176,2685438646.296792 
 08/14  13:00:00,766134049.2768176,2802138067.978131 
 08/14  14:00:00,766134049.2768176,2802138067.978131 
 08/14  15:00:00,766134049.2768176,2802138067.978131 
 08/14  16:00:00,766134049.2768176,2802138067.978131 
 08/14  17:00:00,425754662.69776213,2335340381.2527757 
 08/14  18:00:00,258732706.42622378,2218640959.5714364 
 08/14  19:00:00,288105487.3587374,2218640959.5714364 
 08/14  20:00:00,197765105.62937143,2218640959.5714364 
 08/14  21:00:00,197765105.62937143,2218640959.5714364 
 08/14  22:00:00,98887927.4796197,2218640959.5714364 
 08/14  23:00:00,49438589.07487582,2218640959.5714364 
 08/14  24:00:00,38694479.62202592,2114277911.0522914 
 08/15  01:00:00,36545657.73145594,2114277911.0522914 
 08/15  02:00:00,36545657.73145594,2114277911.0522914 
 08/15  03:00:00,36545657.73145594,2114277911.0522914 
 08/15  04:00:00,36545657.73145594,2114277911.0522914 
 08/15  05:00:00,38137022.65685523,2114277911.0522914 
 08/15  06:00:00,88370076.63882792,2218640959.5714364 
 08/15  07:00:00,276237183.8592442,2218640959.5714364 
 08/15  08:00:00,774578665.878366,2802138067.978131 
 08/15  09:00:00,766649327.5982084,2802138067.978131 
 08/15  10:00:00,766134049.2768176,2802138067.978131 
 08/15  11:00:00,766134049.2768176,2802138067.978131 
 08/15  12:00:00,766134049.2768176,2685438646.296792 
 08/15  13:00:00,766134049.2768176,2802138067.978131 
 08/15  14:00:00,766134049.2768176,2802138067.978131 
 08/15  15:00:00,766134049.2768176,2802138067.978131 
 08/15  16:00:00,766134049.2768176,2802138067.978131 
 08/15  17:00:00,425784569.7554137,2335340381.2527757 
 08/15  18:00:00,258793086.15673122,2218640959.5714364 
 08/15  19:00:00,288668930.6520973,2218640959.5714364 
 08/15  20:00:00,197765105.62937143,2218640959.5714364 
 08/15  21:00:00,197765105.62937143,2218640959.5714364 
 08/15  22:00:00,98887927.4796197,2218640959.5714364 
 08/15  23:00:00,49438589.07487582,2218640959.5714364 
 08/15  24:00:00,38694479.62202592,2114277911.0522914 
 08/16  01:00:00,36545657.73145594,2114277911.0522914 
 08/16  02:00:00,36545657.73145594,2114277911.0522914 
 08/16  03:00:00,36545657.73145594,2114277911.0522914 
 08/16  04:00:00,36545657.73145594,2114277911.0522914 
 08/16  05:00:00,38137022.65685523,2114277911.0522914 
 08/16  06:00:00,88260745.60440455,2218640959.5714364 
 08/16  07:00:00,274011350.90034276,2218640959.5714364 
 08/16  08:00:00,774264602.7597896,2802138067.978131 
 08/16  09:00:00,767038998.4937019,2802138067.978131 
 08/16  10:00:00,766134049.2768176,2802138067.978131 
 08/16  11:00:00,766134049.2768176,2802138067.978131 
 08/16  12:00:00,766134049.2768176,2685438646.296792 
 08/16  13:00:00,766134049.2768176,2802138067.978131 
 08/16  14:00:00,766134049.2768176,2802138067.978131 
 08/16  15:00:00,766134049.2768176,2802138067.978131 
 08/16  16:00:00,766134049.2768176,2802138067.978131 
 08/16  17:00:00,426331462.830149,2335340381.2527757 
 08/16  18:00:00,259896040.06439942,2218640959.5714364 
 08/16  19:00:00,289295603.90096796,2218640959.5714364 
 08/16  20:00:00,197765105.62937143,2218640959.5714364 
 08/16  21:00:00,197765105.62937143,2218640959.5714364 
 08/16  22:00:00,98887927.4796197,2218640959.5714364 
 08/16  23:00:00,49438589.07487582,2218640959.5714364 
 08/16  24:00:00,38694479.62202592,2114277911.0522914 
 08/17  01:00:00,36545657.73145594,2114277911.0522914 
 08/17  02:00:00,36545657.73145594,2114277911.0522914 
 08/17  03:00:00,36545657.73145594,2114277911.0522914 
 08/17  04:00:00,36545657.73145594,2114277911.0522914 
 08/17  05:00:00,38137022.65685523,2114277911.0522914 
 08/17  06:00:00,88623014.26466577,2218640959.5714364 
 08/17  07:00:00,290683426.7683999,2218640959.5714364 
 08/17  08:00:00,852328034.8291106,2802138067.978131 
 08/17  09:00:00,817863985.5611445,2802138067.978131 
 08/17  10:00:00,778804799.7906013,2802138067.978131 
 08/17  11:00:00,771237315.1026837,2802138067.978131 
 08/17  12:00:00,770368407.2750423,2685438646.296792 
 08/17  13:00:00,769096815.6357114,2802138067.978131 
 08/17  14:00:00,770327955.7131535,2802138067.978131 
 08/17  15:00:00,771075943.0814928,2802138067.978131 
 08/17  16:00:00,774893153.2004007,2802138067.978131 
 08/17  17:00:00,442972746.9200392,2335340381.2527757 
 08/17  18:00:00,282445859.5559214,2218640959.5714364 
 08/17  19:00:00,293923079.1075481,2218640959.5714364 
 08/17  20:00:00,197765105.62937143,2218640959.5714364 
 08/17  21:00:00,197765105.62937143,2218640959.5714364 
 08/17  22:00:00,98887927.4796197,2218640959.5714364 
 08/17  23:00:00,49438589.07487582,2218640959.5714364 
 08/17  24:00:00,38694479.62202592,2114277911.0522914 
 08/18  01:00:00,36545657.73145594,2114277911.0522914 
 08/18  02:00:00,36545657.73145594,2114277911.0522914 
 08/18  03:00:00,36545657.73145594,2114277911.0522914 
 08/18  04:00:00,36545657.73145594,2114277911.0522914 
 08/18  05:00:00,38137022.65685523,2114277911.0522914 
 08/18  06:00:00,88694272.429178,2218640959.5714364 
 08/18  07:00:00,293371940.41222125,2218640959.5714364 
 08/18  08:00:00,860536792.4562558,2802138067.978131 
 08/18  09:00:00,820759550.2403336,2802138067.978131 
 08/18  10:00:00,786941218.3885434,2802138067.978131 
 08/18  11:00:00,777609812.7017467,2802138067.978131 
 08/18  12:00:00,767550024.0731018,2685438646.296792 
 08/18  13:00:00,766134049.2768176,2802138067.978131 
 08/18  14:00:00,766134049.2768176,2802138067.978131 
 08/18  15:00:00,766134049.2768176,2802138067.978131 
 08/18  16:00:00,766134049.2768176,2802138067.978131 
 08/18  17:00:00,425766062.14970773,2335340381.2527757 
 08/18  18:00:00,257425698.11138958,2218640959.5714364 
 08/18  19:00:00,286485330.8581869,2218640959.5714364 
 08/18  20:00:00,197765105.62937143,2218640959.5714364 
 08/18  21:00:00,197765105.62937143,2218640959.5714364 
 08/18  22:00:00,98887927.4796197,2218640959.5714364 
 08/18  23:00:00,49438589.07487582,2218640959.5714364 
 08/18  24:00:00,38694479.62202592,2023669251.5007389 
 08/19  01:00:00,36545657.73145594,2023669251.5007389 
 08/19  02:00:00,36545657.73145594,2023669251.5007389 
 08/19  03:00:00,36545657.73145594,2023669251.5007389 
 08/19  04:00:00,36545657.73145594,2023669251.5007389 
 08/19  05:00:00,36545657.73145594,2023669251.5007389 
 08/19  06:00:00,88304350.29870167,2218640959.5714364 
 08/19  07:00:00,91562288.35190703,2218640959.5714364 
 08/19  08:00:00,257620243.0933118,2335340381.2527757 
 08/19  09:00:00,255653230.170227,2335340381.2527757 
 08/19  10:00:00,255377965.44577354,2335340381.2527757 
 08/19  11:00:00,255377965.44577354,2335340381.2527757 
 08/19  12:00:00,127688982.72288677,2160291248.7307673 
 08/19  13:00:00,127688982.72288677,2160291248.7307673 
 08/19  14:00:00,127688982.72288677,2160291248.7307673 
 08/19  15:00:00,127688982.72288677,2160291248.7307673 
 08/19  16:00:00,127688982.72288677,2160291248.7307673 
 08/19  17:00:00,42559924.65578557,2101941537.890098 
 08/19  18:00:00,42936298.78964313,2101941537.890098 
 08/19  19:00:00,38021196.93643175,2023669251.5007389 
 08/19  20:00:00,36545657.73145594,2023669251.5007389 
 08/19  21:00:00,36545657.73145594,2023669251.5007389 
 08/19  22:00:00,36545657.73145594,2023669251.5007389 
 08/19  23:00:00,36545657.73145594,2023669251.5007389 
 08/19  24:00:00,36545657.73145594,2023669251.5007389 
 08/20  01:00:00,36545657.73145594,2023669251.5007389 
 08/20  02:00:00,36545657.73145594,2023669251.5007389 
 08/20  03:00:00,36545657.73145594,2023669251.5007389 
 08/20  04:00:00,36545657.73145594,2023669251.5007389 
 08/20  05:00:00,36545657.73145594,2023669251.5007389 
 08/20  06:00:00,46855983.40381218,2101941537.890098 
 08/20  07:00:00,44202687.21250085,2101941537.890098 
 08/20  08:00:00,42597039.50176412,2101941537.890098 
 08/20  09:00:00,42559924.65578557,2101941537.890098 
 08/20  10:00:00,42559924.65578557,2101941537.890098 
 08/20  11:00:00,42559924.65578557,2101941537.890098 
 08/20  12:00:00,42559924.65578557,2101941537.890098 
 08/20  13:00:00,42559924.65578557,2101941537.890098 
 08/20  14:00:00,42559924.65578557,2101941537.890098 
 08/20  15:00:00,42559924.65578557,2101941537.890098 
 08/20  16:00:00,42559924.65578557,2101941537.890098 
 08/20  17:00:00,42559924.65578557,2101941537.890098 
 08/20  18:00:00,35144014.07274468,2023669251.5007389 
 08/20  19:00:00,36528470.56103904,2023669251.5007389 
 08/20  20:00:00,36545657.73145594,2023669251.5007389 
 08/20  21:00:00,36545657.73145594,2023669251.5007389 
 08/20  22:00:00,36545657.73145594,2023669251.5007389 
 08/20  23:00:00,36545657.73145594,2023669251.5007389 
 08/20  24:00:00,36545657.73145594,2114277911.0522914 
 08/21  01:00:00,36545657.73145594,2114277911.0522914 
 08/21  02:00:00,36545657.73145594,2114277911.0522914 
 08/21  03:00:00,36545657.73145594,2114277911.0522914 
 08/21  04:00:00,36545657.73145594,2114277911.0522914 
 08/21  05:00:00,38137022.65685523,2114277911.0522914 
 08/21  06:00:00,87908129.33337021,2218640959.5714364 
 08/21  07:00:00,265646426.10067546,2218640959.5714364 
 08/21  08:00:00,766857359.8124995,2802138067.978131 
 08/21  09:00:00,766134049.2768176,2802138067.978131 
 08/21  10:00:00,766134049.2768176,2802138067.978131 
 08/21  11:00:00,766134049.2768176,2802138067.978131 
 08/21  12:00:00,766134049.2768176,2685438646.296792 
 08/21  13:00:00,766134049.2768176,2802138067.978131 
 08/21  14:00:00,766134049.2768176,2802138067.978131 
 08/21  15:00:00,766134049.2768176,2802138067.978131 
 08/21  16:00:00,766134049.2768176,2802138067.978131 
 08/21  17:00:00,425626872.82444584,2335340381.2527757 
 08/21  18:00:00,257147715.02055112,2218640959.5714364 
 08/21  19:00:00,286707987.9520872,2218640959.5714364 
 08/21  20:00:00,197765105.62937143,2218640959.5714364 
 08/21  21:00:00,197765105.62937143,2218640959.5714364 
 08/21  22:00:00,98887927.4796197,2218640959.5714364 
 08/21  23:00:00,49438589.07487582,2218640959.5714364 
 08/21  24:00:00,38694479.62202592,2114277911.0522914 
 08/22  01:00:00,36545657.73145594,2114277911.0522914 
 08/22  02:00:00,36545657.73145594,2114277911.0522914 
 08/22  03:00:00,36545657.73145594,2114277911.0522914 
 08/22  04:00:00,36545657.73145594,2114277911.0522914 
 08/22  05:00:00,38137022.65685523,2114277911.0522914 
 08/22  06:00:00,87978349.4880428,2218640959.5714364 
 08/22  07:00:00,266595238.5336,2218640959.5714364 
