Date/Time,Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 07/20  08:00:00,6012978444.604476,96709511.33768028 
 07/20  09:00:00,5940022007.107841,98126207.6680485 
 07/20  10:00:00,5834050886.703153,107136219.335823 
 07/20  11:00:00,5941474825.003759,122119417.16047464 
 07/20  12:00:00,5627006443.798086,132378498.29785311 
 07/20  13:00:00,5984579783.877387,130988072.39685187 
 07/20  14:00:00,6057793034.5467825,96813922.24599731 
 07/20  15:00:00,6146461725.647894,96032435.60298654 
 07/20  16:00:00,6357407058.004473,108035132.1557608 
 07/20  17:00:00,5250436819.77751,73329893.61945999 
 07/20  18:00:00,4812227311.766186,78457703.39740448 
 07/20  19:00:00,4701617888.543312,51439799.990813434 
 07/20  20:00:00,4629237983.941755,64483579.630950026 
 07/20  21:00:00,4468145908.947751,38420641.5764616 
 07/20  22:00:00,3154065788.708503,38330748.67907492 
 07/20  23:00:00,3051574912.0192494,38192646.22449088 
 07/20  24:00:00,2911449141.8708525,26211168.0 
 07/21  01:00:00,2873170366.2171173,26211168.0 
 07/21  02:00:00,2992083218.853722,26211168.0 
 07/21  03:00:00,2872925132.012294,37893316.95966677 
 07/21  04:00:00,3598912682.2284293,26211168.0 
 07/21  05:00:00,3596837743.341236,26211168.0 
 07/21  06:00:00,4490617545.572852,38375361.75054922 
 07/21  07:00:00,4584457075.449825,65029787.09075983 
 07/21  08:00:00,6066057913.357296,96707427.7226063 
 07/21  09:00:00,6043354179.045222,98125711.63307858 
 07/21  10:00:00,5947957992.29355,105592015.22515516 
 07/21  11:00:00,6037892466.6972,122246136.59040377 
 07/21  12:00:00,5784241480.957266,132446858.83050662 
 07/21  13:00:00,6067821042.985762,132472185.07954143 
 07/21  14:00:00,6017454666.1549425,96761049.78386432 
 07/21  15:00:00,5975936864.549229,96044472.5005072 
 07/21  16:00:00,6074799312.214696,106594546.09024751 
 07/21  17:00:00,5015487810.356353,74630596.62268595 
 07/21  18:00:00,4594565613.134433,78453018.52240537 
 07/21  19:00:00,4438187358.137561,51425439.530600995 
 07/21  20:00:00,4420931941.9536295,64478307.98990907 
 07/21  21:00:00,4279791823.768806,38372626.784344785 
 07/21  22:00:00,3119570121.772492,38333758.647653475 
 07/21  23:00:00,2964964797.113548,38207118.534609966 
 07/21  24:00:00,2753939675.54552,26211168.0 
 07/22  01:00:00,2724537022.546971,26211168.0 
 07/22  02:00:00,2720827591.088195,26211168.0 
 07/22  03:00:00,2735373239.1583614,37893355.047402404 
 07/22  04:00:00,3242782799.675602,26211168.0 
 07/22  05:00:00,3429898429.969458,26211168.0 
 07/22  06:00:00,4263301500.8097444,38327774.66322233 
 07/22  07:00:00,4192562582.959118,50949795.420104325 
 07/22  08:00:00,4499805827.745073,51535204.27284227 
 07/22  09:00:00,4491781267.142838,78334671.4896627 
 07/22  10:00:00,4386673282.305624,65108941.61542995 
 07/22  11:00:00,4425785999.921341,65759110.2561038 
 07/22  12:00:00,4097717699.3786674,65282139.74295902 
 07/22  13:00:00,4179810137.9421763,64995433.80377711 
 07/22  14:00:00,4181044553.799822,64261931.96815152 
 07/22  15:00:00,4244269432.261927,51262298.09660566 
 07/22  16:00:00,4385150743.066132,51344654.050583765 
 07/22  17:00:00,3887695596.877571,38466400.67113993 
 07/22  18:00:00,3120164253.2557497,40694068.38767543 
 07/22  19:00:00,2960743635.2312217,48239729.52084023 
 07/22  20:00:00,3011099321.427579,38443410.78512744 
 07/22  21:00:00,2984624945.484703,47409645.29106121 
 07/22  22:00:00,2866977394.10221,29483676.01504252 
 07/22  23:00:00,2850348547.63279,38208012.303503655 
 07/22  24:00:00,2747650978.65636,26211168.0 
 07/23  01:00:00,2778682774.5370994,37893132.96138331 
 07/23  02:00:00,2740323160.5137825,26211168.0 
 07/23  03:00:00,2769589524.2884912,26211168.0 
 07/23  04:00:00,2733274948.006967,26211168.0 
 07/23  05:00:00,2844629492.408108,26211168.0 
 07/23  06:00:00,3103885266.3032064,38431312.571271345 
 07/23  07:00:00,3385231527.018049,38041691.1291709 
 07/23  08:00:00,3541648923.8709087,38248001.51073568 
 07/23  09:00:00,3674327023.0324745,38193709.41884245 
 07/23  10:00:00,3468134505.886886,26211168.0 
 07/23  11:00:00,3625750083.7603865,47163016.681737855 
 07/23  12:00:00,3546493476.635869,41698198.76504758 
 07/23  13:00:00,3677017281.1504927,38540203.268286705 
 07/23  14:00:00,3604005290.3032045,38324968.897718266 
 07/23  15:00:00,3741247313.20372,38273306.39736509 
 07/23  16:00:00,3819733768.2285686,38297162.815822594 
 07/23  17:00:00,3927491290.9159055,38234168.525981195 
 07/23  18:00:00,3706015813.738755,26211168.0 
 07/23  19:00:00,3677483565.2507286,38233693.59123427 
 07/23  20:00:00,3652309243.804325,38251250.06001272 
 07/23  21:00:00,3653469587.6508684,38443705.51274966 
 07/23  22:00:00,3459069250.9447603,38273139.188921355 
 07/23  23:00:00,3356290438.119573,38216776.47711871 
 07/23  24:00:00,3165449718.577003,26211168.0 
 07/24  01:00:00,3334994623.0925035,26211168.0 
 07/24  02:00:00,3313172481.417232,26211168.0 
 07/24  03:00:00,3288716136.0770564,26211168.0 
 07/24  04:00:00,3461384232.1894507,26211168.0 
 07/24  05:00:00,3721223687.6741443,26211168.0 
 07/24  06:00:00,4561469413.195761,50653222.60479061 
 07/24  07:00:00,4663489289.856606,63457305.74228804 
 07/24  08:00:00,6154815490.659084,87546614.32027951 
 07/24  09:00:00,6096767483.871294,109467556.760033 
 07/24  10:00:00,5984601460.375222,98606977.99605924 
 07/24  11:00:00,6102741338.876262,117475091.04951686 
 07/24  12:00:00,5838626007.943625,139912973.4954346 
 07/24  13:00:00,6206562115.309922,136966704.58233082 
 07/24  14:00:00,6275237040.007372,83955438.66489506 
 07/24  15:00:00,6417745073.845791,95288020.12903838 
 07/24  16:00:00,6666852106.7333975,115708712.20027894 
 07/24  17:00:00,5533129829.121488,80054465.45236543 
 07/24  18:00:00,5048608596.829479,65285308.82640906 
 07/24  19:00:00,4811843111.1559925,58968113.50930551 
 07/24  20:00:00,4908769136.221991,56900571.23077442 
 07/24  21:00:00,4742566726.780397,50482568.67252603 
 07/24  22:00:00,3500640743.8788257,38336553.877576 
 07/24  23:00:00,3549075648.404127,38347691.554498404 
 07/24  24:00:00,3311172656.8144836,26211168.0 
 07/25  01:00:00,3388898389.8257885,26211168.0 
 07/25  02:00:00,3386186926.096222,26211168.0 
 07/25  03:00:00,3359068415.06505,26211168.0 
 07/25  04:00:00,3512139114.857752,26211168.0 
 07/25  05:00:00,3699487019.943698,26211168.0 
 07/25  06:00:00,4486866719.274358,50646015.94137201 
 07/25  07:00:00,4586204973.155063,63553234.9169245 
 07/25  08:00:00,6007301841.318528,87721825.69049789 
 07/25  09:00:00,5917598861.91019,109202185.72343002 
 07/25  10:00:00,5778738891.052726,98617415.85281941 
 07/25  11:00:00,5870060866.622017,117490838.34700568 
 07/25  12:00:00,5606343260.282944,139927308.80000582 
 07/25  13:00:00,5884773742.956674,137775090.7974567 
 07/25  14:00:00,5896596183.198801,84271094.78004356 
 07/25  15:00:00,5998724999.617979,94290797.43245494 
 07/25  16:00:00,6241761302.3213625,115720943.24535482 
 07/25  17:00:00,5176905125.028019,80063992.60619941 
 07/25  18:00:00,4761147675.311885,65310724.25990232 
 07/25  19:00:00,4625072348.191269,61314372.416674055 
 07/25  20:00:00,4571006238.510195,54590078.52821865 
 07/25  21:00:00,4483490189.94179,50568149.92427844 
 07/25  22:00:00,3110151727.4071803,38305631.409533374 
 07/25  23:00:00,3094605879.4232235,38306217.20810604 
 07/25  24:00:00,2927234666.914027,26211168.0 
 07/26  01:00:00,2921855859.292998,26211168.0 
 07/26  02:00:00,2935418123.026247,26211168.0 
 07/26  03:00:00,3296506797.415708,26211168.0 
 07/26  04:00:00,3572909195.145472,26211168.0 
 07/26  05:00:00,3618204448.988491,26211168.0 
 07/26  06:00:00,4363440109.091342,50665602.90863588 
 07/26  07:00:00,4496994257.391099,65118497.470258854 
 07/26  08:00:00,5980690418.516762,88622060.41733973 
 07/26  09:00:00,5816193573.742767,106564842.86151177 
 07/26  10:00:00,5627239029.559701,98633799.31460941 
 07/26  11:00:00,5654701665.947749,117500778.78831327 
 07/26  12:00:00,5381139184.67968,139940278.9942152 
 07/26  13:00:00,5661066035.377521,137945199.1750021 
 07/26  14:00:00,5672664748.770133,88314242.40404464 
 07/26  15:00:00,5671826385.033738,90183143.1215977 
 07/26  16:00:00,5899129995.811725,115733613.89634444 
 07/26  17:00:00,4937055872.829485,80054838.01981711 
 07/26  18:00:00,4510878625.147899,65367180.736331806 
 07/26  19:00:00,4417566582.078329,64291705.87631917 
 07/26  20:00:00,4328971509.143686,51670994.70756185 
 07/26  21:00:00,4284693341.3508387,50660359.55259427 
 07/26  22:00:00,3057467801.853721,38294557.228529386 
 07/26  23:00:00,2984242161.7952795,38337770.105651855 
 07/26  24:00:00,2812552268.309926,26211168.0 
 07/27  01:00:00,2851741228.8577137,26211168.0 
 07/27  02:00:00,2798386657.110569,26211168.0 
 07/27  03:00:00,2806934075.4434505,26211168.0 
 07/27  04:00:00,3299388475.855109,26211168.0 
 07/27  05:00:00,3579315852.088625,26211168.0 
 07/27  06:00:00,4224575001.2663345,50434431.54639678 
 07/27  07:00:00,4328326327.160378,65054724.89120941 
 07/27  08:00:00,5918441039.637145,94453376.24264346 
 07/27  09:00:00,5762270744.185512,100617487.96076399 
 07/27  10:00:00,5672690749.87521,98640065.02002499 
 07/27  11:00:00,5678304957.547296,117495434.24600998 
 07/27  12:00:00,5414703193.872791,139947331.06420994 
 07/27  13:00:00,5655147920.493601,137979030.31808063 
 07/27  14:00:00,5712382224.393493,96542827.86596814 
 07/27  15:00:00,5692387770.063323,82099614.57897654 
 07/27  16:00:00,5877598744.390311,115749596.74303338 
 07/27  17:00:00,4903067018.993914,79975412.94123441 
 07/27  18:00:00,4358347833.469143,65509383.900469184 
 07/27  19:00:00,4392504819.067745,64163327.03507191 
 07/27  20:00:00,4401499543.167727,51812946.29972985 
 07/27  21:00:00,4176806699.097879,50678704.56210971 
 07/27  22:00:00,3042462610.566392,38154837.20656471 
 07/27  23:00:00,3026877641.0835977,38328406.680408984 
 07/27  24:00:00,2767993792.289707,26211168.0 
 07/28  01:00:00,2838476092.5571465,26211168.0 
 07/28  02:00:00,2798650611.5629826,26211168.0 
 07/28  03:00:00,2794880977.104573,26211168.0 
 07/28  04:00:00,3259712670.1691265,26211168.0 
 07/28  05:00:00,3574221940.9564652,37893335.79687292 
 07/28  06:00:00,4185356524.732006,38419882.71459563 
 07/28  07:00:00,4300327753.594691,64941259.44054516 
 07/28  08:00:00,5889206619.8757515,96802330.38138384 
 07/28  09:00:00,5773542830.336382,98161506.7187278 
 07/28  10:00:00,5672758743.501299,98636768.78657377 
 07/28  11:00:00,5790045300.692022,117496051.5062443 
 07/28  12:00:00,5503558356.140135,139956323.06455073 
 07/28  13:00:00,5844622871.605913,137952294.31200093 
 07/28  14:00:00,5915148116.091216,96494578.06168634 
 07/28  15:00:00,5950671288.257256,85255640.15287714 
 07/28  16:00:00,6153531570.877367,112489315.20567423 
 07/28  17:00:00,5135100150.604967,80071717.36740197 
 07/28  18:00:00,4733800905.343314,66016111.976323694 
 07/28  19:00:00,4345935376.946205,63471704.90673471 
 07/28  20:00:00,4082822790.5745378,64567479.64287242 
 07/28  21:00:00,4019075629.900482,38511789.562922075 
 07/28  22:00:00,3043796273.352025,38179589.83796985 
 07/28  23:00:00,2963444272.0139856,38330155.14250078 
 07/28  24:00:00,2686033001.595949,26211168.0 
 07/29  01:00:00,2723990487.5962977,26211168.0 
 07/29  02:00:00,2744361827.162082,26211168.0 
 07/29  03:00:00,2663584031.498255,26211168.0 
 07/29  04:00:00,3120163568.77559,37893091.30558829 
 07/29  05:00:00,3393702890.638254,26211168.0 
 07/29  06:00:00,4196631347.520253,38413244.28002732 
 07/29  07:00:00,4091079718.1225767,51140273.24137138 
 07/29  08:00:00,4556918152.464247,51449139.41099821 
 07/29  09:00:00,4470075239.505722,74114333.92373885 
 07/29  10:00:00,4383343202.611901,63499150.06455841 
 07/29  11:00:00,4470118709.921422,71510214.49697778 
 07/29  12:00:00,4158703195.7622,65335036.33519682 
 07/29  13:00:00,4228259296.70658,65080797.249007024 
 07/29  14:00:00,4230219697.516736,64281978.53838101 
 07/29  15:00:00,4330656776.040428,51304442.61113762 
 07/29  16:00:00,4589862687.3934555,51346418.33694253 
 07/29  17:00:00,4092929874.930743,38433944.016096465 
 07/29  18:00:00,3833883012.4100385,39268659.23773495 
 07/29  19:00:00,3581412257.836016,49574766.52737662 
 07/29  20:00:00,3723112923.7515583,38455563.495322704 
 07/29  21:00:00,3459963867.30138,48938185.361719586 
 07/29  22:00:00,3563578844.874153,28113780.510509856 
 07/29  23:00:00,3339350997.7009845,38332020.05020938 
 07/29  24:00:00,3370658628.26015,37892292.14483961 
 07/30  01:00:00,3207423062.6068745,26211168.0 
 07/30  02:00:00,3050710526.748357,26211168.0 
 07/30  03:00:00,3124669066.444759,26211168.0 
 07/30  04:00:00,3104907597.3190227,26211168.0 
 07/30  05:00:00,2987518920.4434295,26211168.0 
 07/30  06:00:00,3375585171.8190484,38467994.49908124 
 07/30  07:00:00,3476663073.5415993,38296367.24419796 
 07/30  08:00:00,3656740061.6725974,38269625.244950086 
 07/30  09:00:00,3503554157.12883,38293998.25744873 
 07/30  10:00:00,3459896930.448517,38279004.16396859 
 07/30  11:00:00,3438712028.711311,38360342.49599593 
 07/30  12:00:00,3568398838.122144,38389353.23925054 
 07/30  13:00:00,3537318393.524773,38545490.822002485 
 07/30  14:00:00,3676426110.607831,38360910.40171818 
 07/30  15:00:00,3651871650.4954286,38288263.15900715 
 07/30  16:00:00,4001031794.1278067,38308720.17673558 
 07/30  17:00:00,3949940092.5295978,38295242.42902278 
 07/30  18:00:00,3951497262.1849775,26211168.0 
 07/30  19:00:00,3744734009.074232,38287332.58665517 
 07/30  20:00:00,3909013187.849225,38253444.841127515 
 07/30  21:00:00,3656164966.7460337,38423671.86353484 
 07/30  22:00:00,3633265134.999277,38223803.04071615 
 07/30  23:00:00,3499668160.78539,38285385.874122016 
 07/30  24:00:00,3602259370.4824247,26211168.0 
 07/31  01:00:00,3511406169.1245546,26211168.0 
 07/31  02:00:00,3655284306.478449,26211168.0 
 07/31  03:00:00,3484914803.344119,26211168.0 
 07/31  04:00:00,3645816911.5820785,26211168.0 
 07/31  05:00:00,3723497629.0919657,37893597.328696325 
 07/31  06:00:00,4527416340.453442,38302090.81080073 
 07/31  07:00:00,4622570592.028579,64854222.29581502 
 07/31  08:00:00,6178411694.870926,96818885.3631326 
 07/31  09:00:00,6067805578.731469,98217535.25882134 
 07/31  10:00:00,5960973974.417934,98713304.3619761 
 07/31  11:00:00,6083317925.019325,123745534.38155235 
 07/31  12:00:00,5716577075.5889,134480780.95520777 
 07/31  13:00:00,6058226863.759267,137135221.59088233 
 07/31  14:00:00,6126790680.665654,96739825.24502367 
 07/31  15:00:00,6235547115.446621,96136630.8561908 
 07/31  16:00:00,6463832977.616615,108831580.63168858 
 07/31  17:00:00,5356598607.914579,72801478.68865137 
 07/31  18:00:00,4958089099.363073,78504791.43139388 
 07/31  19:00:00,4839380088.293181,51538136.38193087 
 07/31  20:00:00,4697514616.582239,64532438.23189834 
 07/31  21:00:00,4426678962.983856,38491491.85338727 
 07/31  22:00:00,3292282017.8473015,38348245.17916575 
 07/31  23:00:00,3378438633.1727905,38323956.54752371 
 07/31  24:00:00,3697356384.0719504,26211168.0 
 08/01  01:00:00,3815711397.9373827,26211168.0 
 08/01  02:00:00,3759207541.6589165,37892976.285341695 
 08/01  03:00:00,3906709638.135391,26211168.0 
 08/01  04:00:00,4137892309.0435505,26211168.0 
 08/01  05:00:00,4173037212.910535,26211168.0 
 08/01  06:00:00,5108041042.918324,38374033.85193857 
 08/01  07:00:00,5205482281.463322,64937840.13938756 
 08/01  08:00:00,6642922460.067125,96827416.70927969 
 08/01  09:00:00,6528181282.436145,98276363.19321272 
 08/01  10:00:00,6428063198.830774,113168539.49097414 
 08/01  11:00:00,6513789382.031363,117712282.77258857 
 08/01  12:00:00,6270765892.316982,140366687.324116 
 08/01  13:00:00,6609883968.567177,126406404.08551839 
 08/01  14:00:00,6671111285.41107,92978170.88969076 
 08/01  15:00:00,6834969929.134977,96115382.72653717 
 08/01  16:00:00,7055687066.954112,115879201.37823848 
 08/01  17:00:00,5879587352.259157,80032367.2688793 
 08/01  18:00:00,5422128444.262436,65313122.41550809 
 08/01  19:00:00,5283009296.521924,59696058.76077153 
 08/01  20:00:00,5225967204.866546,56179612.16185054 
 08/01  21:00:00,5107772016.123603,50587048.24792294 
 08/01  22:00:00,4110048946.5509567,38351295.25085164 
 08/01  23:00:00,4086905165.4609547,38240956.209741764 
 08/01  24:00:00,4013633456.589839,26211168.0 
 08/02  01:00:00,3868271638.5795517,26211168.0 
 08/02  02:00:00,4016390165.586603,26211168.0 
 08/02  03:00:00,3863608711.4476824,26211168.0 
 08/02  04:00:00,4148729926.0366273,26211168.0 
 08/02  05:00:00,4182200545.8883066,26211168.0 
 08/02  06:00:00,5101275030.721964,50609597.88029986 
 08/02  07:00:00,5161081381.71127,65106067.177382454 
 08/02  08:00:00,6634417655.48512,94421169.41954598 
 08/02  09:00:00,6607190785.769339,100853741.28583524 
 08/02  10:00:00,6517757441.200568,98745175.1960053 
 08/02  11:00:00,6658586136.442971,117661057.07422686 
 08/02  12:00:00,6390949413.935673,140204434.2444202 
 08/02  13:00:00,6690233324.971228,138183971.88961625 
 08/02  14:00:00,6645002469.020232,96573173.95287076 
 08/02  15:00:00,6558806248.417835,87225783.97642247 
 08/02  16:00:00,6670738512.449038,110583355.28779387 
 08/02  17:00:00,5600746102.285458,80081800.20179282 
 08/02  18:00:00,5169326732.936246,77445661.6241621 
 08/02  19:00:00,5077517391.943906,52503391.234785035 
 08/02  20:00:00,5035724288.534206,64473254.97011859 
 08/02  21:00:00,4933372612.097651,38399293.17777914 
 08/02  22:00:00,3726050281.507002,38328277.65907444 
 08/02  23:00:00,3639808139.539072,38266698.761827394 
 08/02  24:00:00,3417255369.978001,26211168.0 
 08/03  01:00:00,3454247240.8480225,26211168.0 
 08/03  02:00:00,3431327065.0160747,26211168.0 
 08/03  03:00:00,3453968295.920985,37892999.81544108 
 08/03  04:00:00,4004817843.2773304,26211168.0 
 08/03  05:00:00,4115651304.199093,26211168.0 
 08/03  06:00:00,4908612388.920047,38333496.86461424 
 08/03  07:00:00,5103591061.3741255,65056161.58477867 
 08/03  08:00:00,6573024150.43875,96864377.08045918 
 08/03  09:00:00,6517081842.08567,98310672.95355035 
 08/03  10:00:00,6423655248.271973,113271673.19398363 
 08/03  11:00:00,6339751070.36467,117791466.45249385 
 08/03  12:00:00,5960822842.422048,140521620.4855963 
 08/03  13:00:00,6403884587.461542,124099106.7617473 
 08/03  14:00:00,6559609389.408914,95171116.93733937 
 08/03  15:00:00,6661946035.050549,96156895.25624731 
 08/03  16:00:00,6834235776.62574,115943651.55001348 
 08/03  17:00:00,5707912371.022743,80062246.7293143 
 08/03  18:00:00,5229286858.168447,65335792.75595754 
 08/03  19:00:00,5108234656.844548,62422143.13734255 
 08/03  20:00:00,5082524333.039538,53491192.78171784 
 08/03  21:00:00,4899736148.835487,50678577.478586845 
 08/03  22:00:00,3717837323.4276714,38267741.76558453 
 08/03  23:00:00,3637022908.919618,38314117.22127697 
